movie_id,primary_title,genres,individual_genre,runtime_minutes,title,studio,domestic_gross,foreign_gross,year,averagerating,numvotes,director_id,director_name,total_gross
tt0315642,Wazir,"Action,Crime,Drama",Action,103.0,Wazir,Relbig.,1100000.0,0.0,2016,7.1,15378,nm2349060,Bejoy Nambiar,1100000.0
tt0315642,Wazir,"Action,Crime,Drama",Crime,103.0,Wazir,Relbig.,1100000.0,0.0,2016,7.1,15378,nm2349060,Bejoy Nambiar,1100000.0
tt0315642,Wazir,"Action,Crime,Drama",Drama,103.0,Wazir,Relbig.,1100000.0,0.0,2016,7.1,15378,nm2349060,Bejoy Nambiar,1100000.0
tt0337692,On the Road,"Adventure,Drama,Romance",Adventure,124.0,On the Road,IFC,744000.0,8000000.0,2012,6.1,37886,nm0758574,Walter Salles,8744000.0
tt0337692,On the Road,"Adventure,Drama,Romance",Drama,124.0,On the Road,IFC,744000.0,8000000.0,2012,6.1,37886,nm0758574,Walter Salles,8744000.0
tt0337692,On the Road,"Adventure,Drama,Romance",Romance,124.0,On the Road,IFC,744000.0,8000000.0,2012,6.1,37886,nm0758574,Walter Salles,8744000.0
tt4339118,On the Road,Drama,Drama,89.0,On the Road,IFC,744000.0,8000000.0,2012,6.0,6,nm7042169,Poong-ki Kim,8744000.0
tt5647250,On the Road,Drama,Drama,121.0,On the Road,IFC,744000.0,8000000.0,2012,5.7,127,nm0935863,Michael Winterbottom,8744000.0
tt0359950,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",Adventure,114.0,The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,7.3,275300,nm0001774,Ben Stiller,188100000.0
tt0359950,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",Comedy,114.0,The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,7.3,275300,nm0001774,Ben Stiller,188100000.0
tt0359950,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",Drama,114.0,The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,7.3,275300,nm0001774,Ben Stiller,188100000.0
tt0365907,A Walk Among the Tombstones,"Action,Crime,Drama",Action,114.0,A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,6.5,105116,nm0291082,Scott Frank,53200000.0
tt0365907,A Walk Among the Tombstones,"Action,Crime,Drama",Crime,114.0,A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,6.5,105116,nm0291082,Scott Frank,53200000.0
tt0365907,A Walk Among the Tombstones,"Action,Crime,Drama",Drama,114.0,A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,6.5,105116,nm0291082,Scott Frank,53200000.0
tt0369610,Jurassic World,"Action,Adventure,Sci-Fi",Action,124.0,Jurassic World,Uni.,652300000.0,0.0,2015,7.0,539338,nm1119880,Colin Trevorrow,652300000.0
tt0369610,Jurassic World,"Action,Adventure,Sci-Fi",Adventure,124.0,Jurassic World,Uni.,652300000.0,0.0,2015,7.0,539338,nm1119880,Colin Trevorrow,652300000.0
tt0369610,Jurassic World,"Action,Adventure,Sci-Fi",Sci-Fi,124.0,Jurassic World,Uni.,652300000.0,0.0,2015,7.0,539338,nm1119880,Colin Trevorrow,652300000.0
tt0372538,Spy,"Action,Crime,Drama",Action,110.0,Spy,Fox,110800000.0,124800000.0,2015,6.6,78,nm0460285,Alexander Klymko,235600000.0
tt0372538,Spy,"Action,Crime,Drama",Crime,110.0,Spy,Fox,110800000.0,124800000.0,2015,6.6,78,nm0460285,Alexander Klymko,235600000.0
tt0372538,Spy,"Action,Crime,Drama",Drama,110.0,Spy,Fox,110800000.0,124800000.0,2015,6.6,78,nm0460285,Alexander Klymko,235600000.0
tt3079380,Spy,"Action,Comedy,Crime",Action,119.0,Spy,Fox,110800000.0,124800000.0,2015,7.0,213908,nm0082450,Paul Feig,235600000.0
tt3079380,Spy,"Action,Comedy,Crime",Comedy,119.0,Spy,Fox,110800000.0,124800000.0,2015,7.0,213908,nm0082450,Paul Feig,235600000.0
tt3079380,Spy,"Action,Comedy,Crime",Crime,119.0,Spy,Fox,110800000.0,124800000.0,2015,7.0,213908,nm0082450,Paul Feig,235600000.0
tt0376136,The Rum Diary,"Comedy,Drama",Comedy,119.0,The Rum Diary,FD,13100000.0,10800000.0,2011,6.2,94787,nm0732430,Bruce Robinson,23900000.0
tt0376136,The Rum Diary,"Comedy,Drama",Drama,119.0,The Rum Diary,FD,13100000.0,10800000.0,2011,6.2,94787,nm0732430,Bruce Robinson,23900000.0
tt0376479,American Pastoral,"Crime,Drama",Crime,108.0,American Pastoral,LGF,544000.0,0.0,2016,6.1,12898,nm0000191,Ewan McGregor,544000.0
tt0376479,American Pastoral,"Crime,Drama",Drama,108.0,American Pastoral,LGF,544000.0,0.0,2016,6.1,12898,nm0000191,Ewan McGregor,544000.0
tt0383010,The Three Stooges,"Comedy,Family",Comedy,92.0,The Three Stooges,Fox,44300000.0,10500000.0,2012,5.1,28570,nm0268380,Peter Farrelly,54800000.0
tt0383010,The Three Stooges,"Comedy,Family",Comedy,92.0,The Three Stooges,Fox,44300000.0,10500000.0,2012,5.1,28570,nm0268370,Bobby Farrelly,54800000.0
tt0383010,The Three Stooges,"Comedy,Family",Family,92.0,The Three Stooges,Fox,44300000.0,10500000.0,2012,5.1,28570,nm0268380,Peter Farrelly,54800000.0
tt0383010,The Three Stooges,"Comedy,Family",Family,92.0,The Three Stooges,Fox,44300000.0,10500000.0,2012,5.1,28570,nm0268370,Bobby Farrelly,54800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Adventure,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm0397174,Byron Howard,591800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Adventure,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm1977355,Nathan Greno,591800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Animation,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm0397174,Byron Howard,591800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Animation,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm1977355,Nathan Greno,591800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Comedy,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm0397174,Byron Howard,591800000.0
tt0398286,Tangled,"Adventure,Animation,Comedy",Comedy,100.0,Tangled,BV,200800000.0,391000000.0,2010,7.8,366366,nm1977355,Nathan Greno,591800000.0
tt0401729,John Carter,"Action,Adventure,Sci-Fi",Action,132.0,John Carter,BV,73100000.0,211100000.0,2012,6.6,241792,nm0004056,Andrew Stanton,284200000.0
tt0401729,John Carter,"Action,Adventure,Sci-Fi",Adventure,132.0,John Carter,BV,73100000.0,211100000.0,2012,6.6,241792,nm0004056,Andrew Stanton,284200000.0
tt0401729,John Carter,"Action,Adventure,Sci-Fi",Sci-Fi,132.0,John Carter,BV,73100000.0,211100000.0,2012,6.6,241792,nm0004056,Andrew Stanton,284200000.0
tt3896100,Capture the Flag,"Adventure,Animation,Comedy",Adventure,94.0,Capture the Flag,Par.,6700.0,24600000.0,2015,5.9,3121,nm1955897,Enrique Gato,24606700.0
tt3896100,Capture the Flag,"Adventure,Animation,Comedy",Animation,94.0,Capture the Flag,Par.,6700.0,24600000.0,2015,5.9,3121,nm1955897,Enrique Gato,24606700.0
tt3896100,Capture the Flag,"Adventure,Animation,Comedy",Comedy,94.0,Capture the Flag,Par.,6700.0,24600000.0,2015,5.9,3121,nm1955897,Enrique Gato,24606700.0
tt0409379,In Secret,"Crime,Drama,Thriller",Crime,107.0,In Secret,RAtt.,444000.0,0.0,2014,6.2,7045,nm0833627,Charlie Stratton,444000.0
tt0409379,In Secret,"Crime,Drama,Thriller",Drama,107.0,In Secret,RAtt.,444000.0,0.0,2014,6.2,7045,nm0833627,Charlie Stratton,444000.0
tt0409379,In Secret,"Crime,Drama,Thriller",Thriller,107.0,In Secret,RAtt.,444000.0,0.0,2014,6.2,7045,nm0833627,Charlie Stratton,444000.0
tt0409847,Cowboys & Aliens,"Action,Sci-Fi,Thriller",Action,119.0,Cowboys & Aliens,Uni.,100200000.0,74600000.0,2011,6.0,195889,nm0269463,Jon Favreau,174800000.0
tt0409847,Cowboys & Aliens,"Action,Sci-Fi,Thriller",Sci-Fi,119.0,Cowboys & Aliens,Uni.,100200000.0,74600000.0,2011,6.0,195889,nm0269463,Jon Favreau,174800000.0
tt0409847,Cowboys & Aliens,"Action,Sci-Fi,Thriller",Thriller,119.0,Cowboys & Aliens,Uni.,100200000.0,74600000.0,2011,6.0,195889,nm0269463,Jon Favreau,174800000.0
tt0419692,Disconnect,"Drama,Mystery,Sci-Fi",Drama,112.0,Disconnect,LD,1400000.0,0.0,2013,4.5,190,nm1384445,Robin Christian,1400000.0
tt0419692,Disconnect,"Drama,Mystery,Sci-Fi",Mystery,112.0,Disconnect,LD,1400000.0,0.0,2013,4.5,190,nm1384445,Robin Christian,1400000.0
tt0419692,Disconnect,"Drama,Mystery,Sci-Fi",Sci-Fi,112.0,Disconnect,LD,1400000.0,0.0,2013,4.5,190,nm1384445,Robin Christian,1400000.0
tt1433811,Disconnect,"Drama,Thriller",Drama,115.0,Disconnect,LD,1400000.0,0.0,2013,7.5,70051,nm0748066,Henry Alex Rubin,1400000.0
tt1433811,Disconnect,"Drama,Thriller",Thriller,115.0,Disconnect,LD,1400000.0,0.0,2013,7.5,70051,nm0748066,Henry Alex Rubin,1400000.0
tt8413566,Disconnect,"Comedy,Romance",Comedy,107.0,Disconnect,LD,1400000.0,0.0,2013,8.1,15,nm2131616,David 'Tosh' Gitonga,1400000.0
tt8413566,Disconnect,"Comedy,Romance",Comedy,107.0,Disconnect,LD,1400000.0,0.0,2013,8.1,15,nm9837588,Michael Jones,1400000.0
tt8413566,Disconnect,"Comedy,Romance",Romance,107.0,Disconnect,LD,1400000.0,0.0,2013,8.1,15,nm2131616,David 'Tosh' Gitonga,1400000.0
tt8413566,Disconnect,"Comedy,Romance",Romance,107.0,Disconnect,LD,1400000.0,0.0,2013,8.1,15,nm9837588,Michael Jones,1400000.0
tt0420293,The Stanford Prison Experiment,"Biography,Drama,History",Biography,122.0,The Stanford Prison Experiment,IFC,661000.0,0.0,2015,6.9,32591,nm1547859,Kyle Patrick Alvarez,661000.0
tt0420293,The Stanford Prison Experiment,"Biography,Drama,History",Drama,122.0,The Stanford Prison Experiment,IFC,661000.0,0.0,2015,6.9,32591,nm1547859,Kyle Patrick Alvarez,661000.0
tt0420293,The Stanford Prison Experiment,"Biography,Drama,History",History,122.0,The Stanford Prison Experiment,IFC,661000.0,0.0,2015,6.9,32591,nm1547859,Kyle Patrick Alvarez,661000.0
tt0427152,Dinner for Schmucks,Comedy,Comedy,114.0,Dinner for Schmucks,P/DW,73000000.0,13800000.0,2010,5.9,91546,nm0005366,Jay Roach,86800000.0
tt0429493,The A-Team,"Action,Adventure,Thriller",Action,117.0,The A-Team,Fox,77200000.0,100000000.0,2010,6.8,235256,nm0138620,Joe Carnahan,177200000.0
tt0429493,The A-Team,"Action,Adventure,Thriller",Adventure,117.0,The A-Team,Fox,77200000.0,100000000.0,2010,6.8,235256,nm0138620,Joe Carnahan,177200000.0
tt0429493,The A-Team,"Action,Adventure,Thriller",Thriller,117.0,The A-Team,Fox,77200000.0,100000000.0,2010,6.8,235256,nm0138620,Joe Carnahan,177200000.0
tt0431021,The Possession,"Horror,Mystery,Thriller",Horror,92.0,The Possession,LGF,49100000.0,36300000.0,2012,5.9,53649,nm0097079,Ole Bornedal,85400000.0
tt0431021,The Possession,"Horror,Mystery,Thriller",Mystery,92.0,The Possession,LGF,49100000.0,36300000.0,2012,5.9,53649,nm0097079,Ole Bornedal,85400000.0
tt0431021,The Possession,"Horror,Mystery,Thriller",Thriller,92.0,The Possession,LGF,49100000.0,36300000.0,2012,5.9,53649,nm0097079,Ole Bornedal,85400000.0
tt0433035,Real Steel,"Action,Drama,Family",Action,127.0,Real Steel,BV,85500000.0,213800000.0,2011,7.1,283534,nm0506613,Shawn Levy,299300000.0
tt0433035,Real Steel,"Action,Drama,Family",Drama,127.0,Real Steel,BV,85500000.0,213800000.0,2011,7.1,283534,nm0506613,Shawn Levy,299300000.0
tt0433035,Real Steel,"Action,Drama,Family",Family,127.0,Real Steel,BV,85500000.0,213800000.0,2011,7.1,283534,nm0506613,Shawn Levy,299300000.0
tt0435651,The Giver,"Drama,Romance,Sci-Fi",Drama,97.0,The Giver,Wein.,45100000.0,21900000.0,2014,6.5,104999,nm0637518,Phillip Noyce,67000000.0
tt0435651,The Giver,"Drama,Romance,Sci-Fi",Romance,97.0,The Giver,Wein.,45100000.0,21900000.0,2014,6.5,104999,nm0637518,Phillip Noyce,67000000.0
tt0435651,The Giver,"Drama,Romance,Sci-Fi",Sci-Fi,97.0,The Giver,Wein.,45100000.0,21900000.0,2014,6.5,104999,nm0637518,Phillip Noyce,67000000.0
tt0435761,Toy Story 3,"Adventure,Animation,Comedy",Adventure,103.0,Toy Story 3,BV,415000000.0,652000000.0,2010,8.3,682218,nm0881279,Lee Unkrich,1067000000.0
tt0435761,Toy Story 3,"Adventure,Animation,Comedy",Animation,103.0,Toy Story 3,BV,415000000.0,652000000.0,2010,8.3,682218,nm0881279,Lee Unkrich,1067000000.0
tt0435761,Toy Story 3,"Adventure,Animation,Comedy",Comedy,103.0,Toy Story 3,BV,415000000.0,652000000.0,2010,8.3,682218,nm0881279,Lee Unkrich,1067000000.0
tt0443272,Lincoln,"Biography,Drama,History",Biography,150.0,Lincoln,BV,182200000.0,93100000.0,2012,7.4,228701,nm0000229,Steven Spielberg,275300000.0
tt0443272,Lincoln,"Biography,Drama,History",Drama,150.0,Lincoln,BV,182200000.0,93100000.0,2012,7.4,228701,nm0000229,Steven Spielberg,275300000.0
tt0443272,Lincoln,"Biography,Drama,History",History,150.0,Lincoln,BV,182200000.0,93100000.0,2012,7.4,228701,nm0000229,Steven Spielberg,275300000.0
tt0443465,Before We Go,"Comedy,Drama,Romance",Comedy,95.0,Before We Go,RTWC,37200.0,0.0,2015,6.8,45181,nm0262635,Chris Evans,37200.0
tt0443465,Before We Go,"Comedy,Drama,Romance",Drama,95.0,Before We Go,RTWC,37200.0,0.0,2015,6.8,45181,nm0262635,Chris Evans,37200.0
tt0443465,Before We Go,"Comedy,Drama,Romance",Romance,95.0,Before We Go,RTWC,37200.0,0.0,2015,6.8,45181,nm0262635,Chris Evans,37200.0
tt4453750,Before We Go,"Documentary,Drama,News",Documentary,84.0,Before We Go,RTWC,37200.0,0.0,2015,7.0,22,nm0529615,Jorge Léon,37200.0
tt4453750,Before We Go,"Documentary,Drama,News",Drama,84.0,Before We Go,RTWC,37200.0,0.0,2015,7.0,22,nm0529615,Jorge Léon,37200.0
tt4453750,Before We Go,"Documentary,Drama,News",News,84.0,Before We Go,RTWC,37200.0,0.0,2015,7.0,22,nm0529615,Jorge Léon,37200.0
tt0446029,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",Action,112.0,Scott Pilgrim vs. the World,Uni.,31500000.0,16100000.0,2010,7.5,339338,nm0942367,Edgar Wright,47600000.0
tt0446029,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",Comedy,112.0,Scott Pilgrim vs. the World,Uni.,31500000.0,16100000.0,2010,7.5,339338,nm0942367,Edgar Wright,47600000.0
tt0446029,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",Fantasy,112.0,Scott Pilgrim vs. the World,Uni.,31500000.0,16100000.0,2010,7.5,339338,nm0942367,Edgar Wright,47600000.0
tt0448694,Puss in Boots,"Action,Adventure,Animation",Action,90.0,Puss in Boots,P/DW,149300000.0,405700000.0,2011,6.6,133355,nm3735491,Chris Miller,555000000.0
tt0448694,Puss in Boots,"Action,Adventure,Animation",Adventure,90.0,Puss in Boots,P/DW,149300000.0,405700000.0,2011,6.6,133355,nm3735491,Chris Miller,555000000.0
tt0448694,Puss in Boots,"Action,Adventure,Animation",Animation,90.0,Puss in Boots,P/DW,149300000.0,405700000.0,2011,6.6,133355,nm3735491,Chris Miller,555000000.0
tt0451279,Wonder Woman,"Action,Adventure,Fantasy",Action,141.0,Wonder Woman,WB,412600000.0,409300000.0,2017,7.5,487527,nm0420941,Patty Jenkins,821900000.0
tt0451279,Wonder Woman,"Action,Adventure,Fantasy",Adventure,141.0,Wonder Woman,WB,412600000.0,409300000.0,2017,7.5,487527,nm0420941,Patty Jenkins,821900000.0
tt0451279,Wonder Woman,"Action,Adventure,Fantasy",Fantasy,141.0,Wonder Woman,WB,412600000.0,409300000.0,2017,7.5,487527,nm0420941,Patty Jenkins,821900000.0
tt4028068,Wonder Woman,Sci-Fi,Sci-Fi,60.0,Wonder Woman,WB,412600000.0,409300000.0,2017,4.2,20,nm3645818,Michael Colburn,821900000.0
tt4028068,Wonder Woman,Sci-Fi,Sci-Fi,60.0,Wonder Woman,WB,412600000.0,409300000.0,2017,4.2,20,nm4197194,Veronica Pierce,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Documentary,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm3689788,Renzo Aneröd,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Documentary,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm6980872,Hanna Aneröd,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Drama,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm3689788,Renzo Aneröd,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Drama,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm6980872,Hanna Aneröd,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Sport,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm3689788,Renzo Aneröd,821900000.0
tt4283448,Wonder Woman,"Documentary,Drama,Sport",Sport,75.0,Wonder Woman,WB,412600000.0,409300000.0,2017,6.9,13,nm6980872,Hanna Aneröd,821900000.0
tt0454876,Life of Pi,"Adventure,Drama,Fantasy",Adventure,127.0,Life of Pi,Fox,125000000.0,484000000.0,2012,7.9,535836,nm0000487,Ang Lee,609000000.0
tt0454876,Life of Pi,"Adventure,Drama,Fantasy",Drama,127.0,Life of Pi,Fox,125000000.0,484000000.0,2012,7.9,535836,nm0000487,Ang Lee,609000000.0
tt0454876,Life of Pi,"Adventure,Drama,Fantasy",Fantasy,127.0,Life of Pi,Fox,125000000.0,484000000.0,2012,7.9,535836,nm0000487,Ang Lee,609000000.0
tt0455323,Being Flynn,Drama,Drama,102.0,Being Flynn,Focus,540000.0,0.0,2012,6.4,15780,nm0919369,Paul Weitz,540000.0
tt0455407,The Crazies,"Horror,Thriller",Horror,101.0,The Crazies,Over.,39100000.0,15700000.0,2010,6.5,104465,nm0252135,Breck Eisner,54800000.0
tt0455407,The Crazies,"Horror,Thriller",Thriller,101.0,The Crazies,Over.,39100000.0,15700000.0,2010,6.5,104465,nm0252135,Breck Eisner,54800000.0
tt0455944,The Equalizer,"Action,Crime,Thriller",Action,132.0,The Equalizer,Sony,101500000.0,90800000.0,2014,7.2,302302,nm0298807,Antoine Fuqua,192300000.0
tt0455944,The Equalizer,"Action,Crime,Thriller",Crime,132.0,The Equalizer,Sony,101500000.0,90800000.0,2014,7.2,302302,nm0298807,Antoine Fuqua,192300000.0
tt0455944,The Equalizer,"Action,Crime,Thriller",Thriller,132.0,The Equalizer,Sony,101500000.0,90800000.0,2014,7.2,302302,nm0298807,Antoine Fuqua,192300000.0
tt0458339,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",Action,124.0,Captain America: The First Avenger,Par.,176700000.0,193900000.0,2011,6.9,668137,nm0002653,Joe Johnston,370600000.0
tt0458339,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",Adventure,124.0,Captain America: The First Avenger,Par.,176700000.0,193900000.0,2011,6.9,668137,nm0002653,Joe Johnston,370600000.0
tt0458339,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",Sci-Fi,124.0,Captain America: The First Avenger,Par.,176700000.0,193900000.0,2011,6.9,668137,nm0002653,Joe Johnston,370600000.0
tt0458413,A Long Way Down,"Comedy,Drama",Comedy,96.0,A Long Way Down,Magn.,13300.0,7200000.0,2014,6.4,29260,nm0154312,Pascal Chaumeil,7213300.0
tt0458413,A Long Way Down,"Comedy,Drama",Drama,96.0,A Long Way Down,Magn.,13300.0,7200000.0,2014,6.4,29260,nm0154312,Pascal Chaumeil,7213300.0
tt0460890,The Only Living Boy in New York,Drama,Drama,89.0,The Only Living Boy in New York,RAtt.,624000.0,1900000.0,2017,6.3,8727,nm1989536,Marc Webb,2524000.0
tt0461336,Saving Private Perez,"Adventure,Comedy,Western",Adventure,105.0,Saving Private Perez,LGF,1400000.0,7900000.0,2011,6.0,1727,nm0351021,Beto Gómez,9300000.0
tt0461336,Saving Private Perez,"Adventure,Comedy,Western",Comedy,105.0,Saving Private Perez,LGF,1400000.0,7900000.0,2011,6.0,1727,nm0351021,Beto Gómez,9300000.0
tt0461336,Saving Private Perez,"Adventure,Comedy,Western",Western,105.0,Saving Private Perez,LGF,1400000.0,7900000.0,2011,6.0,1727,nm0351021,Beto Gómez,9300000.0
tt0462335,High-Rise,"Drama,Horror,Sci-Fi",Drama,119.0,High-Rise,Magn.,346000.0,0.0,2016,5.6,33746,nm1296554,Ben Wheatley,346000.0
tt0462335,High-Rise,"Drama,Horror,Sci-Fi",Horror,119.0,High-Rise,Magn.,346000.0,0.0,2016,5.6,33746,nm1296554,Ben Wheatley,346000.0
tt0462335,High-Rise,"Drama,Horror,Sci-Fi",Sci-Fi,119.0,High-Rise,Magn.,346000.0,0.0,2016,5.6,33746,nm1296554,Ben Wheatley,346000.0
tt0464154,Piranha 3D,"Comedy,Horror",Comedy,88.0,Piranha 3D,W/Dim.,25000000.0,58200000.0,2010,5.4,81327,nm0014960,Alexandre Aja,83200000.0
tt0464154,Piranha 3D,"Comedy,Horror",Horror,88.0,Piranha 3D,W/Dim.,25000000.0,58200000.0,2010,5.4,81327,nm0014960,Alexandre Aja,83200000.0
tt0466893,Margaret,Drama,Drama,150.0,Margaret,FoxS,46500.0,0.0,2011,6.5,14708,nm0518836,Kenneth Lonergan,46500.0
tt0470752,Ex Machina,"Drama,Mystery,Sci-Fi",Drama,108.0,Ex Machina,A24,25400000.0,11400000.0,2015,7.7,424542,nm0307497,Alex Garland,36800000.0
tt0470752,Ex Machina,"Drama,Mystery,Sci-Fi",Mystery,108.0,Ex Machina,A24,25400000.0,11400000.0,2015,7.7,424542,nm0307497,Alex Garland,36800000.0
tt0470752,Ex Machina,"Drama,Mystery,Sci-Fi",Sci-Fi,108.0,Ex Machina,A24,25400000.0,11400000.0,2015,7.7,424542,nm0307497,Alex Garland,36800000.0
tt0471042,Tower Heist,"Action,Comedy,Crime",Action,104.0,Tower Heist,Uni.,78000000.0,74900000.0,2011,6.2,125102,nm0711840,Brett Ratner,152900000.0
tt0471042,Tower Heist,"Action,Comedy,Crime",Comedy,104.0,Tower Heist,Uni.,78000000.0,74900000.0,2011,6.2,125102,nm0711840,Brett Ratner,152900000.0
tt0471042,Tower Heist,"Action,Comedy,Crime",Crime,104.0,Tower Heist,Uni.,78000000.0,74900000.0,2011,6.2,125102,nm0711840,Brett Ratner,152900000.0
tt0472181,The Smurfs,"Adventure,Animation,Comedy",Adventure,103.0,The Smurfs,Sony,142600000.0,421100000.0,2011,5.5,77577,nm0331532,Raja Gosnell,563700000.0
tt0472181,The Smurfs,"Adventure,Animation,Comedy",Animation,103.0,The Smurfs,Sony,142600000.0,421100000.0,2011,5.5,77577,nm0331532,Raja Gosnell,563700000.0
tt0472181,The Smurfs,"Adventure,Animation,Comedy",Comedy,103.0,The Smurfs,Sony,142600000.0,421100000.0,2011,5.5,77577,nm0331532,Raja Gosnell,563700000.0
tt0472399,The Mechanic,"Action,Crime,Thriller",Action,93.0,The Mechanic,CBS,29100000.0,47000000.0,2011,6.6,141254,nm0922346,Simon West,76100000.0
tt0472399,The Mechanic,"Action,Crime,Thriller",Crime,93.0,The Mechanic,CBS,29100000.0,47000000.0,2011,6.6,141254,nm0922346,Simon West,76100000.0
tt0472399,The Mechanic,"Action,Crime,Thriller",Thriller,93.0,The Mechanic,CBS,29100000.0,47000000.0,2011,6.6,141254,nm0922346,Simon West,76100000.0
tt0473075,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",Action,116.0,Prince of Persia: The Sands of Time,BV,90800000.0,245600000.0,2010,6.6,254975,nm0001565,Mike Newell,336400000.0
tt0473075,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",Adventure,116.0,Prince of Persia: The Sands of Time,BV,90800000.0,245600000.0,2010,6.6,254975,nm0001565,Mike Newell,336400000.0
tt0473075,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",Fantasy,116.0,Prince of Persia: The Sands of Time,BV,90800000.0,245600000.0,2010,6.6,254975,nm0001565,Mike Newell,336400000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Comedy,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001054,Joel Coen,63600000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Comedy,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001053,Ethan Coen,63600000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Drama,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001054,Joel Coen,63600000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Drama,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001053,Ethan Coen,63600000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Music,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001054,Joel Coen,63600000.0
tt0475290,"Hail, Caesar!","Comedy,Drama,Music",Music,106.0,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,6.3,111422,nm0001053,Ethan Coen,63600000.0
tt0477080,Unstoppable,"Action,Thriller",Action,98.0,Unstoppable,Fox,81600000.0,86200000.0,2010,6.8,173019,nm0001716,Tony Scott,167800000.0
tt0477080,Unstoppable,"Action,Thriller",Thriller,98.0,Unstoppable,Fox,81600000.0,86200000.0,2010,6.8,173019,nm0001716,Tony Scott,167800000.0
tt3070502,Unstoppable,Documentary,Documentary,65.0,Unstoppable,Fox,81600000.0,86200000.0,2010,4.3,551,nm0229544,Darren Doane,167800000.0
tt9225192,Unstoppable,"Action,Crime",Action,116.0,Unstoppable,Fox,81600000.0,86200000.0,2010,6.5,576,nm7950804,Kim Min-Ho,167800000.0
tt9225192,Unstoppable,"Action,Crime",Crime,116.0,Unstoppable,Fox,81600000.0,86200000.0,2010,6.5,576,nm7950804,Kim Min-Ho,167800000.0
tt9906218,Unstoppable,Documentary,Documentary,84.0,Unstoppable,Fox,81600000.0,86200000.0,2010,8.1,8,nm0932216,Nick Willing,167800000.0
tt0477302,Extremely Loud & Incredibly Close,"Adventure,Drama,Mystery",Adventure,129.0,Extremely Loud & Incredibly Close,WB,31800000.0,23400000.0,2011,6.9,93164,nm0197636,Stephen Daldry,55200000.0
tt0477302,Extremely Loud & Incredibly Close,"Adventure,Drama,Mystery",Drama,129.0,Extremely Loud & Incredibly Close,WB,31800000.0,23400000.0,2011,6.9,93164,nm0197636,Stephen Daldry,55200000.0
